sample-id	forward-absolute-filepath	reverse-absolute-filepath	batch	groups
HB07D088	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D088.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D088.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D089	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D089.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D089.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D090	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D090.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D090.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D091	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D091.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D091.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D092	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D092.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D092.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D093	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D093.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D093.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D094	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D094.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D094.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D095	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D095.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D095.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D096	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D096.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D096.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D097	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D097.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D097.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D098	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D098.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D098.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D099	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D099.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D099.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB07D100	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D100.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB07D100.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB080	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB080.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB080.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB081	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB081.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB081.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB082	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB082.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB082.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB083	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB083.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB083.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB084	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB084.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB084.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB085	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB085.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB085.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB086	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB086.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB086.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB087	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB087.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB087.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB088	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB088.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB088.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB089	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB089.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB089.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB090	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB090.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB090.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB091	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB091.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB091.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB092	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB092.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB092.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB093	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB093.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB093.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB094	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB094.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB094.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB095	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB095.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB095.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB096	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB096.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB096.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB097	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB097.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB097.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB098	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB098.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB098.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB099	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB099.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB099.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB100	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB100.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB100.338F_806R.R2.raw.fastq.gz	wuyongfei	HB1
HB14D001	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D001.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D001.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D002	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D002.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D002.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D003	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D003.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D003.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D004	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D004.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D004.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D005	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D005.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D005.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D006	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D006.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D006.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D007	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D007.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D007.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D008	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D008.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D008.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D009	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D009.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D009.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D010	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D010.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D010.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
HB14D011	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D011.338F_806R.R1.raw.fastq.gz	/data1/public/datas/duck/duck_16S_ITS/02.LAD.DAPr.test.N399.meiji.20260816/MJ20260726039-ZX-M-260726076-吴永飞-微生物多样性（多引物）分析-399个样本/data.338F_806R/rawData/HB14D011.338F_806R.R2.raw.fastq.gz	wuyongfei	HB2
