genus	Homogentisic acid	Catechin	3-Methoxybenzenepropanoic acid	Acesulfame	Tartaric acid	Mannose	Tryptophol	Umbelliferone	Quinaldic acid	Isocitric acid	"3,3-Dimethylglutaric acid"	Oxindole-3-acetic acid	"2,4'-Dihydroxyacetophenone"	"3,5-Diiodo-L-tyrosine"	Ribulose	Arabinose	Arabinonic acid	Inosine	Syringic acid	Guanosine (G)	Heptacosanoic acid	Butyrylcarnitine(C4)	4-Hydroxycinnamic acid	Vanillymandelic Acid	3-Phenylbutyric acid	Ascorbic acid	Quinolinic acid	Indoleacetic acid	"3,4-Dihydro-2H-1-benzopyran-2-one"	Cysteic acid	"1,2,3-Propanetricarboxylic acid"	"2,3-Diaminopropionic acid"	Glutaric acid	Lactulose	Vanillic acid	Mandelic acid
g__JAGZHZ01	0.0197434228884703	0.22667273290939	0.318993098144929	0.500104341017164	0.287895412918246	0.473787812564226	0.305080211124028	0.280760718465855	0.0264000178230898	0.0245110152960242	0.00510557783662678	0.232667164173611	0.11654293912819	0.00535693127746504	0.20054938170709	0.231842759968796	0.784837713148659	0.292284223834085	0.0195315929331982	0.293430623655795	0.20016617490046	0.429250770723892	0.0267084916060414	0.727245139350893	0.0282524228257548	0.529621629576414	0.594433053353805	0.288570692236614	0.923741037789265	0.188985546185821	0.773722719451061	0.0492137075395312	0.736220643973277	0.220792875733871	0.0152718997089013	0.0981283763099249
g__JAHHTG01	0.109769114926713	0.449230834840969	0.0603083152777165	0.492901277410684	0.687736127031605	0.608844240403168	0.851193935693253	0.984958885590094	1.96647464139031e-07	0.534070398016039	0.000621348812020581	0.699773244032404	0.0653243399143702	0.0270668944471908	0.397256479343827	0.528029853059704	0.152589231582729	0.12330446379306	0.0186654564118183	0.0102171515493465	0.306871954299374	0.0673045751065521	0.177759670040538	0.74181804328018	7.47022848935532e-05	0.473787812564226	0.149964363006091	0.0189210717855297	0.89599801919938	0.568683334618403	0.54649886576261	0.960383828000182	0.173726851018955	0.454147981154716	0.127293704346949	0.461518370724862
g__JALEVB01	0.00503344866858122	0.33929236655406	0.0686582557538371	0.341976147725617	0.31749493461984	0.865197815523611	0.0443099088751319	0.450509792921213	0.000617896421473779	0.12330446379306	0.000520269306655216	0.0933203857974697	0.0321160263638367	0.00676268548367061	0.573985639698796	0.747298272213744	0.926261405633521	0.0673000647683549	0.00136599124647931	0.00354633837767477	0.0962960846188156	0.811231249926601	0.0391417586068222	0.191432304074095	0.00328515043480372	0.251498639444638	0.0294244413618807	0.472408712268457	0.837639647578065	0.602948619981982	0.558074222619215	0.572436082742596	0.834077388631227	0.0910845243659829	0.0302492898871032	0.255062230114716
g__Jeotgalibaca	0.265094621923096	0.356079261227115	0.611161312725927	0.68549155175956	0.296024971086671	0.296024971086671	0.736031290471064	0.560497069790318	0.937646906744846	0.222856535854325	0.370357854638188	0.74181804328018	0.79697042374098	0.364787326026863	0.64778193140796	0.728626816194487	0.275383769771814	0.736031290471064	0.306871954299374	0.937646906744846	0.317549119901545	0.429515769089755	0.416083490726923	0.265094621923096	0.714382906973118	0.270166261854527	0.280462794652954	0.604540457619139	0.83901983282869	0.236470233897371	0.270166261854527	0.699919854700502	0.83901983282869	0.402475339642963	0.370357854638188	0.317549119901545
g__Jeotgalicoccus	0.744120632580972	0.678245069943476	0.263605570615323	0.681886559154348	0.0373607642984865	0.37905742483757	0.886221710409965	0.916354143863112	0.776733542800257	0.299857713844966	0.991544522316757	0.935740779891473	0.836405350965484	0.34660738061081	0.74181804328018	0.572150273447882	0.15805979685583	0.953662953044152	0.844880225435071	0.798098934894394	0.94329412224157	0.489577047341183	0.418887943296443	0.4946498573505	0.174236491992696	0.383394382305226	0.586306395589494	0.871064070090716	0.866918770746189	0.142023035434146	0.920744517446289	0.623827331580871	0.327389498261886	0.61493052920002	0.584919774992131	0.200553362898443
g__Jonesia	0.968471234763281	0.832955783097089	0.87783181777089	0.884745561126087	0.678245069943476	0.986735140339148	0.973838117194078	0.640442193698662	0.847187732703162	0.739582739118195	0.831409430358717	0.879813117503471	0.889112543171142	0.677272758654802	0.757425346345041	0.742967820357718	0.220637833635563	0.921407560177481	0.639176317209629	0.793162026463594	0.956310169036152	0.7301841505935	0.677361667695758	0.985626304654344	0.24537902880765	0.65113019010266	0.7721761597876	0.930404687929545	0.956317875497141	0.299857713844966	0.941114408033315	0.953205197116371	0.836728640790358	0.873696679816933	0.747503941942223	0.452358632662406
g__Jonquetella	0.489572625715842	0.422969103416054	0.951491920259183	0.912989646404079	0.893585355913409	0.597077450071386	0.9913785876584	0.94463646870772	0.30160158376689	0.674844503939936	0.699919854700502	0.853521797263726	0.483027498394913	0.721545824012808	0.416083490726923	0.35868958515678	0.9913785876584	0.573985639698796	0.912989646404079	0.87977704451752	0.448783253601393	0.736031290471064	0.912989646404079	0.784006726181035	0.439235180922501	0.91928421131731	0.285733789749211	0.912989646404079	0.87368787388252	0.818021821516453	0.87977704451752	0.306871954299374	0.790968145942164	0.567545047475443	0.980728493179808	0.455392171344538
g__Klebsiella	0.552673689882873	0.637788506376494	0.314515689645228	0.412867881772444	0.542288460797261	0.949775754720583	0.477648022704699	0.672191661145362	0.512711698347794	0.878471649129617	0.67923484185945	0.68679528768914	0.998381933547601	0.813941673901369	0.935849098497107	0.968079533505629	0.773433384080083	0.594919175130191	0.908845964339773	0.766403660277103	0.768443305014323	0.661591033329548	0.998162357264201	0.507215678957684	0.525168974821342	0.863880155670378	0.962781947758419	0.866061841049661	0.892869485125584	0.771421435509654	0.659186368246609	0.970658567898487	0.444997074522519	0.883788713890218	0.918521163834361	0.703896227025347
g__KM106-2	0.439811414579081	0.749211412531345	0.573450377224601	0.352386498580231	0.87720566527188	0.28549260227011	0.476277716784197	0.56180469269023	0.867470377734156	0.300512548028733	0.956317875497141	0.387416352211741	0.144179862787046	0.761788907137538	0.556815028382203	0.490807136473487	0.953636867612564	0.881245799646275	0.645268455275624	0.213841402458574	0.981013822834318	0.705036131094563	0.435400456978939	0.129770474655941	0.483313272668176	0.452422627592403	0.104838308913834	0.636421454029135	0.623684971188358	0.84297848905994	0.48880139266724	0.926211953558437	0.623032909159612	0.567606006611383	0.458333603591729	0.680571312835663
g__Kocuria	0.956317875497141	0.496118630892091	0.860655413230956	0.611161312725927	0.755940455923836	0.611161312725927	0.699919854700502	0.87368787388252	0.707293983526456	0.721545824012808	0.83901983282869	0.68549155175956	0.435878699044138	0.2270533968843	0.83901983282869	0.803943773907441	0.618632679297927	0.770464201815184	0.937646906744846	0.462479452857505	0.912989646404079	0.567545047475443	0.956317875497141	0.370357854638188	0.265094621923096	0.832066441721868	0.236470233897371	0.74181804328018	0.866960164119641	0.573985639698796	0.370357854638188	0.468729631352615	0.770464201815184	0.974753173911507	0.925970893187663	0.810661826103317
g__Lachnoclostridium	0.821200971374793	0.588059151997715	0.408592052651274	0.937082149221551	0.885420827968529	0.468502096008375	0.389706996530039	0.604991623620916	0.965234511269865	0.380441310725146	0.515189971186512	0.867290968981491	0.256994772774505	0.925970893187663	0.463884127432183	0.449230834840969	0.251567922757428	0.72276121428027	0.150550510994762	0.782799442051898	0.982890363886555	0.543273443937034	0.341832095185565	0.431141061487483	0.959647353114567	0.589337771252927	0.171985637892997	0.365384909225834	0.177629878872294	0.692336970792721	0.644111889637878	0.914829251593638	0.492638137785222	0.427459359175074	0.216066315486978	0.992606292633541
g__Lachnoclostridium_A	0.000845446273505454	0.0840073485364858	0.00924651475152994	0.0468299509842222	0.177920688915237	0.530387932207605	0.00032981892260406	0.0146085132574461	1.84492406705979e-05	0.00534899768741339	0.000155290711431578	0.000572340680466091	0.00221186267996157	0.00531232282661153	0.512711698347794	0.601741682090522	0.990918614881342	0.0141675875702363	3.77675286661338e-05	0.000708488488763415	0.0548706927935292	0.901539015803778	0.000498072317386366	0.00307698794988275	0.0407167845412892	0.00191904195581862	0.00194086225847395	0.201701285129762	0.418142890397265	0.465456013312174	0.0140350200726406	0.0392821402152396	0.246559649989101	0.18164305806902	0.00208160501863972	0.00848483189118629
g__Lachnoclostridium_B	0.182659113756917	0.893585355913409	0.229759472953656	0.029457560323745	0.79574873561028	0.830247546076645	0.00602832502914607	0.0174206992722189	0.47702468089925	0.551683717399841	0.0133920240433759	0.000213147553904226	0.239998283960031	0.35746439341536	0.739759671798206	0.612386637716324	0.0204567507608444	0.0299554554792771	0.025786779400405	0.00551137625956674	0.146247405788426	0.140298378470403	0.256841539675912	0.0870870918218917	0.00431991247592541	0.0432590122879412	0.409292776730036	0.475159013903175	0.413540432849952	0.471237939701523	0.0401162108972115	0.342462881115087	0.0426974289299611	0.483750152490565	0.276513449714208	0.267477535276458
g__Lachnospira	0.756023762634767	0.402141125837585	0.600342630002829	0.901475878424212	0.912989646404079	0.290181872266308	0.99974582226178	0.473787812564226	0.917536784464336	0.810776518898091	0.636083033656011	0.961960826965133	0.954482351073614	0.58885066167689	0.965664843895089	0.968908432213079	0.632020241087912	0.859362848518575	0.763712806876443	0.567606006611383	0.301767232050328	0.963615951730743	0.809108694222058	0.187400748533937	0.940927097780746	0.327711656091008	0.195860575052057	0.630365866658973	0.241080937829248	0.651180366413832	0.742167162562616	0.384736070483616	0.539611758438545	0.465313855260186	0.73930981537657	0.773205983003315
g__Lactobacillus	0.891286525449425	0.390325806117523	0.979931910291984	0.501738998380369	0.523456900532529	0.860858978441285	0.318309307623058	0.488113929064061	0.765619291055167	0.800172049689983	0.42280185052045	0.56180469269023	0.288964201859803	0.977069061249643	0.721545824012808	0.779807037625038	0.926008411689675	0.452334869860921	0.884943497607821	0.483840262446679	0.507019575022444	0.485002804204647	0.927492520303031	0.294977494860757	0.111859499012783	0.87098268285769	0.914829251593638	0.933186116379288	0.439060858606167	0.937646906744846	0.937646906744846	0.487200070157602	0.199969676873818	0.681181606853617	0.843257459241203	0.612837353336544
g__Lactococcus	0.537083878059726	0.895754328734265	0.645774206973684	0.581476317719039	0.433227752802117	0.752180309053454	0.26906777634778	0.313092101244039	0.330724917797504	0.994636778214862	0.918904507984985	0.172616972102153	0.85919344469281	0.956310169036152	0.588491300683191	0.629809771739239	0.998143325942266	0.916963365896484	0.653589035130569	0.859141461363971	0.819673712629037	0.493081299103747	0.983980931355404	0.844688180639276	0.29418820175416	0.886320267951998	0.736220643973277	0.663745883116692	0.370357854638188	0.467558967941421	0.920075769105164	0.864897566957978	0.0835833060937473	0.782799442051898	0.648008318476998	0.373972256970812
g__Lapidilactobacillus	0.517479107141192	0.539281094900956	0.655803521323184	0.231827914769172	0.245943216916503	0.395969798079825	0.803943773907441	0.462479452857505	0.853521797263726	0.285733789749211	0.770464201815184	0.383506670961026	0.334863631484794	0.597077450071386	0.395969798079825	0.462479452857505	0.389706996530039	0.346648396569889	0.714382906973118	0.3229959998128	0.389706996530039	0.213976622561003	0.409008623339082	0.517479107141192	0.87977704451752	0.581476317719039	0.721545824012808	0.483027498394913	0.489572625715842	0.383506670961026	0.377299191174002	0.306871954299374	0.255618850618194	0.87977704451752	0.429515769089755	0.560497069790318
g__Lawsonibacter	0.715881686524053	0.516750619670925	0.270166261854527	0.491052819568416	0.971743879380947	0.392846875137035	0.417259452899791	0.601438517516693	0.212358779238968	0.832936807014222	0.468729631352615	0.313285907081881	0.450327454101255	0.60385024224023	0.630346486628035	0.651460343045909	0.22488601543165	0.359487405219349	0.503084924815789	0.138776155205364	0.863974255454078	0.0934158495790623	0.589047729564809	0.664654312200775	0.100174659249928	0.767442247145596	0.761079082355982	0.951491920259183	0.801878486159748	0.466563610042365	0.651211302063866	0.324351156164592	0.658550854899642	0.6891610641876	0.879440116726236	0.808233147286579
g__Lentihominibacter	0.143501837582413	0.545303979869327	0.203584450370629	0.00272253824683047	0.784837713148659	0.622536111818072	0.203902157019943	0.0232377601622872	5.86705522768954e-05	0.559290364601652	0.0413544577970672	0.003698575233721	0.847963680369795	0.033735331205689	0.960247586196903	0.830529472202386	0.296024971086671	0.658294423546236	0.312416968609322	0.210140753815365	0.973787269635021	0.574626397385695	0.3943991329759	0.38937464032635	0.00142324391766479	0.857302090435588	0.545169613593696	0.70993153513207	0.465909934833536	0.822831660846534	0.0191156024421773	0.64715697190825	5.092166084514e-06	0.462479452857505	0.623684971188358	0.984637673836614
g__Ligilactobacillus	0.792521894495459	0.844572535813564	0.611531315162426	0.78511892569525	0.0794587030208294	0.989605599074174	0.630869118495643	0.90781664692256	0.176430197253599	0.581857640128583	0.572287562021292	0.975499389550848	0.317520888002669	0.750065862869037	0.761214800646928	0.772232174701221	0.398268241652919	0.753127345490223	0.712636217539861	0.686884290053443	0.955503299450207	0.910293168647246	0.658584285987962	0.792726443532206	0.169620830590077	0.591872847780442	0.783259266643144	0.901539015803778	0.529073701609195	0.490807136473487	0.63096333147397	0.78511892569525	0.318065606338558	0.341304890569068	0.643838302458294	0.757542114218165
g__Limadaptatus	0.0432142237724072	0.0404443282417486	0.0554446367252467	0.0995126620762684	0.677396057152289	0.416990204355357	0.2270533968843	0.316713362956624	2.34123873998894e-05	0.490064104595665	0.0462244329314779	0.129100512717772	0.678164724042973	0.0218515649298958	0.0431982325173711	0.102240918230789	0.561872312688767	0.168837303430993	0.305704862640812	0.0380313315857592	0.530385556275069	0.686884290053443	0.248494202574322	0.146945730832199	0.0094077519023512	0.940383067943774	0.443323815447718	0.383506670961026	0.131931230843775	0.986735140339148	0.0486167656435708	0.729911985064427	3.53955846442629e-06	0.958032590173703	0.362466337245883	0.890947494853722
g__Limenecus	0.00707392086702569	0.0199696023018881	0.00458637452256698	0.116100415538184	0.395969798079825	0.368109704012701	0.0311118109119772	0.0910899087905057	4.33398675762232e-06	0.166536219869668	0.000112886014064471	0.0031009602795197	0.0182843046652232	0.00279607267660855	0.0395919807965254	0.0307728463605508	0.602073455135157	0.000505631228140571	0.00250956446689099	1.78595580736198e-05	0.0243459405583359	0.999213074546116	0.158680518081588	0.0619609896509697	0.00482473047618532	0.197967617486786	0.131141610517128	0.00131872134190307	0.717521875977588	0.795950996509283	0.0616150948113512	0.199969676873818	0.715881686524053	0.206831406387823	0.0393115835373012	0.0138520636770467
g__Limicola	0.994174366581949	0.78856423508907	0.793671107409258	0.0401830151461465	0.876763769088348	0.785746181217198	0.406681793703974	0.0472263714543874	0.346648396569889	0.841796338192084	0.574483466553559	0.0493205801573478	0.523846030394419	0.611161312725927	0.94463646870772	0.974111159385943	0.585865244119937	0.704977343184413	0.736214790503026	0.859615232717521	0.324351156164592	0.154579531923296	0.589785638548786	0.397647234588919	0.257598448920572	0.644966546746273	0.875681940953965	0.0683802741023792	0.600224366911267	0.956317875497141	0.0670758203867025	0.546121618399827	0.0451939375816094	0.983119199199131	0.831298436022412	0.677353459313754
g__Limihabitans	0.722984758726881	0.616547254860301	0.122035008	0.10931365998853	0.697928980248647	0.937615601561978	0.264855041434231	0.275666075161892	0.187897688625506	0.863880155670378	0.0443099088751319	0.0118365608670629	0.191028038421747	0.312848308545677	0.471762648334502	0.531066231289699	0.270338046372249	0.100872186289482	0.148805151223634	0.0379942880101239	0.345691628753489	0.326600210864228	0.706085307729106	0.423130300018124	0.248593719414143	0.480632955366627	0.519397002985593	0.0771043679220671	0.912989646404079	0.740291260583938	0.0198924973998457	0.224914431567835	0.620035530412423	0.263605570615323	0.309066681264558	0.0578117568871952
